frame,landmark_id,x,y,z,visibility
9,27,0.37358522415161133,1.1419203281402588,0.6402151584625244,0.00815754197537899
9,28,0.4384942948818207,1.094636082649231,0.6222206950187683,0.016468558460474014
10,11,0.30042365193367004,0.5128125548362732,-0.23669131100177765,0.996785581111908
10,12,0.4635269045829773,0.5042313933372498,-0.2255479097366333,0.9983741044998169
10,13,0.23556987941265106,0.3404422402381897,-0.19303776323795319,0.9785940051078796
10,14,0.5211054086685181,0.35626673698425293,-0.22392764687538147,0.9854005575180054
10,15,0.2148023545742035,0.12148869782686234,-0.2745494246482849,0.9904150366783142
10,16,0.5368725061416626,0.1471421867609024,-0.30021703243255615,0.9952419996261597
10,23,0.3320637047290802,0.9786882400512695,-0.022271450608968735,0.8463608026504517
10,24,0.43514537811279297,0.9636106491088867,0.022115599364042282,0.8304193019866943
10,25,0.34603118896484375,0.9857794642448425,0.2338794767856598,0.02721579372882843
10,26,0.46549758315086365,0.9287802577018738,0.29792046546936035,0.029274389147758484
10,27,0.3765750825405121,1.1265382766723633,0.6585423350334167,0.008236430585384369
10,28,0.4394818842411041,1.0837814807891846,0.6393104791641235,0.016589440405368805
11,11,0.30039969086647034,0.513798713684082,-0.23439240455627441,0.9966847896575928
11,12,0.46347880363464355,0.5045238137245178,-0.2261461466550827,0.9983269572257996
11,13,0.2355256974697113,0.3418187201023102,-0.1921490728855133,0.9782427549362183
11,14,0.5212096571922302,0.3577190339565277,-0.22341981530189514,0.9853038191795349
11,15,0.2151629477739334,0.1254200041294098,-0.2740798592567444,0.9902549386024475
11,16,0.5368919968605042,0.14865027368068695,-0.29816171526908875,0.995217502117157
11,23,0.332078218460083,0.9805033206939697,-0.022405363619327545,0.8345476984977722
11,24,0.4351475238800049,0.9647611975669861,0.022247344255447388,0.8180103302001953
11,25,0.34592336416244507,0.9843893051147461,0.23365655541419983,0.02667577750980854
11,26,0.4497528076171875,0.950445294380188,0.2982531189918518,0.0289305467158556
11,27,0.3764049708843231,1.1244828701019287,0.6556094288825989,0.008224067278206348
11,28,0.43956804275512695,1.0809909105300903,0.6380891799926758,0.0165557824075222
12,11,0.3004116415977478,0.5156956315040588,-0.23360185325145721,0.9965644478797913
12,12,0.4633636474609375,0.5059642195701599,-0.2256472110748291,0.9982753396034241
12,13,0.23533973097801208,0.3429848551750183,-0.18656493723392487,0.977763831615448
12,14,0.5213595628738403,0.35827186703681946,-0.22273977100849152,0.9851987361907959
12,15,0.21558459103107452,0.1291811764240265,-0.26500409841537476,0.9900112748146057
12,16,0.5368937253952026,0.1496734321117401,-0.2980290651321411,0.99519282579422
12,23,0.33215680718421936,0.9823479652404785,-0.022559907287359238,0.820639431476593
12,24,0.43518632650375366,0.9664289951324463,0.02240094542503357,0.8039513230323792
12,25,0.3443838655948639,0.9804725646972656,0.2335187941789627,0.026193860918283463
12,26,0.44168171286582947,0.9537010788917542,0.29903581738471985,0.02864997833967209
12,27,0.3757544457912445,1.1195588111877441,0.6562176942825317,0.008213425986468792
12,28,0.43911924958229065,1.0748331546783447,0.6403152942657471,0.016543645411729813
13,11,0.300417423248291,0.5178303718566895,-0.229487344622612,0.9964732527732849
13,12,0.46329253911972046,0.5079203844070435,-0.22507083415985107,0.998241126537323
13,13,0.23505225777626038,0.3461434543132782,-0.1777135580778122,0.9773557782173157
13,14,0.521390974521637,0.359568327665329,-0.22104747593402863,0.9850794076919556
13,15,0.21559497714042664,0.13397733867168427,-0.2552550435066223,0.989780604839325
13,16,0.5368419885635376,0.15057124197483063,-0.2958470284938812,0.9951685070991516
13,23,0.3321860134601593,0.9850403070449829,-0.022627977654337883,0.8098979592323303
13,24,0.4352295994758606,0.969538688659668,0.02246658131480217,0.7937696576118469
13,25,0.343840092420578,0.9809601902961731,0.23424479365348816,0.025919897481799126
13,26,0.4388429522514343,0.9602474570274353,0.3015810251235962,0.02874598279595375
13,27,0.37526825070381165,1.1214346885681152,0.663348913192749,0.008308479562401772
13,28,0.4387512803077698,1.0771174430847168,0.6475194096565247,0.016776321455836296
14,11,0.30034399032592773,0.5192358493804932,-0.21951334178447723,0.9964364767074585
14,12,0.46317633986473083,0.5099954605102539,-0.22466523945331573,0.998217761516571
14,13,0.23421218991279602,0.3481735587120056,-0.1662820726633072,0.9768643975257874
14,14,0.5213393568992615,0.36101874709129333,-0.22046422958374023,0.9849348068237305
14,15,0.21572819352149963,0.13678638637065887,-0.24518892168998718,0.9896098375320435
14,16,0.5368325710296631,0.15093401074409485,-0.2944372296333313,0.9951688051223755
14,23,0.3321802616119385,0.9874716997146606,-0.021666288375854492,0.8015307188034058
14,24,0.4352850914001465,0.9719565510749817,0.021512538194656372,0.7856846451759338
14,25,0.3419242799282074,0.9809302687644958,0.2380584478378296,0.025752704590559006
14,26,0.4384590983390808,0.9615135192871094,0.3013865053653717,0.029114851728081703
14,27,0.37476491928100586,1.1231379508972168,0.6673874258995056,0.008414961397647858
14,28,0.4370482563972473,1.0786826610565186,0.6460013389587402,0.017121784389019012
15,11,0.3003617823123932,0.5202369093894958,-0.219544917345047,0.996367335319519
15,12,0.4631667137145996,0.5109285116195679,-0.22368335723876953,0.9982008337974548
15,13,0.23272308707237244,0.3501046597957611,-0.16756096482276917,0.9762523174285889
15,14,0.5213328003883362,0.36171820759773254,-0.22161082923412323,0.9849549531936646
15,15,0.21582524478435516,0.13851313292980194,-0.25419119000434875,0.9894993901252747
15,16,0.5368077754974365,0.1512412279844284,-0.2971110939979553,0.9951865077018738
15,23,0.33218225836753845,0.9875203371047974,-0.020734865218400955,0.7951591610908508
15,24,0.435463011264801,0.9725669622421265,0.020596254616975784,0.7811207175254822
15,25,0.34178245067596436,0.9977766871452332,0.22649545967578888,0.025002457201480865
15,26,0.4391152262687683,0.9885938763618469,0.27533668279647827,0.029015056788921356
15,27,0.37455475330352783,1.153485655784607,0.6273448467254639,0.008290350437164307
15,28,0.4352773129940033,1.1108651161193848,0.594298243522644,0.017167797312140465
16,11,0.30037277936935425,0.52245032787323,-0.22563853859901428,0.9962331056594849
16,12,0.4631778597831726,0.5126845240592957,-0.22799257934093475,0.9981440901756287
16,13,0.23059460520744324,0.3541828989982605,-0.18299028277397156,0.9758323431015015
16,14,0.5213459730148315,0.362690806388855,-0.22792787849903107,0.9849039316177368
16,15,0.21595752239227295,0.14271388947963715,-0.27144378423690796,0.9893978834152222
16,16,0.5367294549942017,0.1521187424659729,-0.3031292259693146,0.9951866269111633
16,23,0.3320964574813843,0.9874697923660278,-0.02039477601647377,0.7821903824806213
16,24,0.4357210099697113,0.9732148051261902,0.020272383466362953,0.769696056842804
16,25,0.3390689492225647,1.0088293552398682,0.19295451045036316,0.02426658198237419
16,26,0.43958234786987305,0.9930435419082642,0.2406584769487381,0.028693119063973427
16,27,0.37309253215789795,1.1732337474822998,0.5651451349258423,0.008159198798239231
16,28,0.4334239065647125,1.1260783672332764,0.5373817682266235,0.01716504991054535
17,11,0.30037015676498413,0.5249914526939392,-0.22685372829437256,0.9962401390075684
17,12,0.4631766676902771,0.5144233703613281,-0.22855301201343536,0.9981347322463989
17,13,0.2284332811832428,0.35901498794555664,-0.18307265639305115,0.975500762462616
17,14,0.5213508009910583,0.36452072858810425,-0.2266497164964676,0.9846625328063965
17,15,0.21609166264533997,0.14815722405910492,-0.2702885866165161,0.9892259836196899
17,16,0.5360435247421265,0.15349356830120087,-0.3008258044719696,0.9951416254043579
17,23,0.33217865228652954,0.9875707030296326,-0.019666969776153564,0.7733405828475952
17,24,0.4359956383705139,0.9742714166641235,0.019558612257242203,0.7597175240516663
17,25,0.33798739314079285,1.003588318824768,0.19806382060050964,0.02367454767227173
17,26,0.4398419260978699,0.9913733005523682,0.2534535825252533,0.028348427265882492
17,27,0.3714485764503479,1.1594979763031006,0.5812039375305176,0.008100724779069424
17,28,0.4329589009284973,1.1157962083816528,0.5540090799331665,0.017094336450099945
18,11,0.300295889377594,0.5266144871711731,-0.22641940414905548,0.9962100386619568
18,12,0.46317243576049805,0.5161187052726746,-0.2280029058456421,0.9981015920639038
18,13,0.22492972016334534,0.3641308546066284,-0.18304099142551422,0.9744366407394409
18,14,0.5214308500289917,0.3672776520252228,-0.22568866610527039,0.9845485687255859
18,15,0.21722082793712616,0.1591344177722931,-0.26992493867874146,0.9887897372245789
18,16,0.5357712507247925,0.155361145734787,-0.3002912402153015,0.9951070547103882
18,23,0.3324824869632721,0.9877325296401978,-0.0193267073482275,0.7523958683013916
18,24,0.4362395703792572,0.9758573174476624,0.019242890179157257,0.73810875415802
18,25,0.3380351960659027,0.9930521845817566,0.1905517429113388,0.023129016160964966
18,26,0.4413869380950928,0.9861634373664856,0.24000509083271027,0.02809378132224083
18,27,0.3728777766227722,1.1414180994033813,0.5711030960083008,0.008068340830504894
18,28,0.43412455916404724,1.0996716022491455,0.5434129238128662,0.017053045332431793
19,11,0.3002687692642212,0.52806556224823,-0.2158469408750534,0.996087372303009
19,12,0.4631844460964203,0.5183664560317993,-0.22069969773292542,0.998029887676239
19,13,0.22276416420936584,0.3737483620643616,-0.17995814979076385,0.9725818634033203
19,14,0.5217145085334778,0.3709254264831543,-0.22491784393787384,0.9846909642219543
19,15,0.218826562166214,0.1722111850976944,-0.2687907814979553,0.9880477786064148
19,16,0.5357077121734619,0.15647417306900024,-0.2942143976688385,0.9950409531593323
19,23,0.33330038189888,0.9896551966667175,-0.01864425465464592,0.7273761630058289
19,24,0.4370611310005188,0.9786995649337769,0.018596813082695007,0.7148380279541016
19,25,0.3374280333518982,1.0027540922164917,0.145840585231781,0.022255318239331245
19,26,0.4442099630832672,0.9863542318344116,0.18350675702095032,0.027880793437361717
19,27,0.3733871281147003,1.165903091430664,0.478928804397583,0.007859556935727596
19,28,0.43396034836769104,1.119593858718872,0.4499673843383789,0.016834896057844162
20,11,0.30015742778778076,0.5290784239768982,-0.21576006710529327,0.9956555366516113
20,12,0.4635288715362549,0.5186711549758911,-0.21361353993415833,0.9978577494621277
20,13,0.22035038471221924,0.37953269481658936,-0.2050032615661621,0.969215989112854
20,14,0.5228356122970581,0.3714359700679779,-0.2186949998140335,0.9847529530525208
20,15,0.21931800246238708,0.18009331822395325,-0.32844799757003784,0.9864641427993774
20,16,0.5357149839401245,0.15713627636432648,-0.2758689522743225,0.9948392510414124
20,23,0.33393022418022156,0.9904719591140747,-0.023442601785063744,0.7052536010742188
20,24,0.43839821219444275,0.9798554182052612,0.023416578769683838,0.6962993741035461
20,25,0.33502110838890076,1.0486562252044678,0.09571513533592224,0.021455757319927216
20,26,0.44578471779823303,1.0028475522994995,0.1581561416387558,0.02712118811905384
20,27,0.3734455704689026,1.238459825515747,0.39733073115348816,0.00757356733083725
20,28,0.4330357015132904,1.1767975091934204,0.3988895118236542,0.01629888452589512
21,11,0.2999442517757416,0.5303736329078674,-0.21419456601142883,0.9949817061424255
21,12,0.46381425857543945,0.5189654231071472,-0.19593915343284607,0.9976184368133545
21,13,0.21877264976501465,0.38635846972465515,-0.22360698878765106,0.9650017619132996
21,14,0.5243027210235596,0.3733040392398834,-0.19913020730018616,0.9848017692565918
21,15,0.21933066844940186,0.18503084778785706,-0.359622597694397,0.984520435333252
21,16,0.5358603596687317,0.16045744717121124,-0.25399869680404663,0.9945521354675293
21,23,0.33436593413352966,0.9937292337417603,-0.03115215338766575,0.6914790868759155
21,24,0.4393030107021332,0.9819365739822388,0.031101461499929428,0.6870473027229309
21,25,0.3347717225551605,1.1087486743927002,0.05788283422589302,0.021138714626431465
21,26,0.44572463631629944,1.045231580734253,0.1358315497636795,0.02649880386888981
21,27,0.37337732315063477,1.3318899869918823,0.32675811648368835,0.007405891548842192
21,28,0.4254067540168762,1.2678025960922241,0.35036641359329224,0.015915127471089363
22,11,0.29902058839797974,0.5316624641418457,-0.19955728948116302,0.9941036105155945
22,12,0.46384087204933167,0.5193172097206116,-0.19781725108623505,0.997264564037323
22,13,0.2139909565448761,0.39261969923973083,-0.22375190258026123,0.9584145545959473
22,14,0.5246279835700989,0.37534284591674805,-0.19983252882957458,0.9849572777748108
22,15,0.2192520648241043,0.19996383786201477,-0.38088077306747437,0.9814944863319397
22,16,0.5358225107192993,0.1612543910741806,-0.2608995735645294,0.9942672252655029
22,23,0.3348275423049927,0.9957651495933533,-0.030122891068458557,0.6750372052192688
22,24,0.44002145528793335,0.9827966690063477,0.03007563017308712,0.675078809261322
22,25,0.33748143911361694,1.1404489278793335,0.043244387954473495,0.02065850794315338
22,26,0.44574204087257385,1.078403115272522,0.09217339754104614,0.026208421215415
22,27,0.3816860318183899,1.3760569095611572,0.27692627906799316,0.007247034925967455
22,28,0.4257759153842926,1.3249073028564453,0.2736622989177704,0.01567750610411167
23,11,0.2977328896522522,0.5321950316429138,-0.20012228190898895,0.9934189915657043
23,12,0.46407994627952576,0.5189827680587769,-0.1970570832490921,0.9969785809516907
23,13,0.20888566970825195,0.3991868197917938,-0.23394212126731873,0.9534297585487366
23,14,0.5247820615768433,0.37642452120780945,-0.19778606295585632,0.9851571321487427
23,15,0.21896231174468994,0.2150624841451645,-0.39194971323013306,0.9777975082397461
23,16,0.5354310274124146,0.16235916316509247,-0.24402451515197754,0.9939466714859009
23,23,0.3351353704929352,0.9962520003318787,-0.029537031427025795,0.6564783453941345
23,24,0.44035372138023376,0.9830154180526733,0.02948538027703762,0.6600878238677979
23,25,0.3375917673110962,1.1335251331329346,0.044553350657224655,0.0200632493942976
23,26,0.44572052359580994,1.0776617527008057,0.10039746761322021,0.025717847049236298
23,27,0.3822944760322571,1.3641012907028198,0.2801439166069031,0.007023453712463379
23,28,0.42559710144996643,1.3129258155822754,0.2844594120979309,0.015261620283126831
24,11,0.29618969559669495,0.5338261723518372,-0.20040437579154968,0.9931116104125977
24,12,0.4644203186035156,0.5178824067115784,-0.19248393177986145,0.9968962669372559
24,13,0.20622089505195618,0.4135848581790924,-0.23680099844932556,0.9509408473968506
24,14,0.5255914926528931,0.3759506940841675,-0.1888396441936493,0.9856268763542175
24,15,0.21854659914970398,0.22493943572044373,-0.38490408658981323,0.9744939208030701
24,16,0.5345345139503479,0.16223619878292084,-0.22410425543785095,0.9937883615493774
24,23,0.3355908989906311,0.9967309832572937,-0.029134264215826988,0.6428489685058594
24,24,0.4407555162906647,0.9832362532615662,0.029077690094709396,0.6502457857131958
24,25,0.33863964676856995,1.1273943185806274,0.03887184336781502,0.01947958581149578
24,26,0.447939395904541,1.0793616771697998,0.09642413258552551,0.025581981986761093
24,27,0.3854481279850006,1.3595551252365112,0.2658640742301941,0.00682983361184597
24,28,0.4262172281742096,1.3130244016647339,0.27166303992271423,0.014935626648366451
25,11,0.294479638338089,0.5373522639274597,-0.19516868889331818,0.9932109117507935
25,12,0.4648704528808594,0.5175843238830566,-0.1914898157119751,0.9969853758811951
25,13,0.2034723311662674,0.43164125084877014,-0.23351672291755676,0.9496859908103943
25,14,0.5258389711380005,0.3742014467716217,-0.1860402673482895,0.9860687851905823
25,15,0.21685004234313965,0.23818081617355347,-0.38545769453048706,0.9723483920097351
25,16,0.5325974225997925,0.16191866993904114,-0.21770381927490234,0.9937655925750732
25,23,0.3368847370147705,0.9971092939376831,-0.026836592704057693,0.6372376084327698
25,24,0.4418613910675049,0.983184814453125,0.02679918147623539,0.6475997567176819
25,25,0.34013012051582336,1.1115294694900513,0.0656367763876915,0.018735641613602638
25,26,0.45403963327407837,1.070217490196228,0.11963105201721191,0.025599466636776924
25,27,0.3878839313983917,1.327052354812622,0.34480053186416626,0.006606351584196091
25,28,0.42921242117881775,1.2801792621612549,0.33348578214645386,0.014647372998297215
26,11,0.29371681809425354,0.5424906015396118,-0.19676437973976135,0.993312418460846
26,12,0.4649280607700348,0.5174753665924072,-0.19485320150852203,0.9970598816871643
26,13,0.20067676901817322,0.44611456990242004,-0.23741984367370605,0.9498847126960754
26,14,0.5261396765708923,0.3726979196071625,-0.19102931022644043,0.9867122769355774
26,15,0.21554939448833466,0.2500148415565491,-0.38161545991897583,0.9704146385192871
26,16,0.5320651531219482,0.16049328446388245,-0.2296411097049713,0.993801474571228
26,23,0.33781206607818604,0.9967392086982727,-0.022174067795276642,0.6284345388412476
26,24,0.4424818158149719,0.9829187393188477,0.022178633138537407,0.641563355922699
26,25,0.3417282700538635,1.102869987487793,0.07055461406707764,0.018029699102044106
26,26,0.45830121636390686,1.062833309173584,0.09955417364835739,0.025822656229138374
26,27,0.3894272744655609,1.3132572174072266,0.3150610327720642,0.006377470213919878
26,28,0.4309535026550293,1.2687782049179077,0.2911410927772522,0.014363563619554043
27,11,0.2929072380065918,0.5464058518409729,-0.18588460981845856,0.9935121536254883
27,12,0.46494776010513306,0.5174462199211121,-0.19614455103874207,0.9971569776535034
27,13,0.1973109096288681,0.461238831281662,-0.18331944942474365,0.9513214826583862
27,14,0.5265879034996033,0.3706431984901428,-0.19098415970802307,0.9871739149093628
27,15,0.21483249962329865,0.2631489336490631,-0.2747272849082947,0.9692585468292236
27,16,0.5308326482772827,0.1573736071586609,-0.22148489952087402,0.9938209056854248
27,23,0.3380562961101532,0.9967091083526611,-0.011149277910590172,0.6253527402877808
27,24,0.44261422753334045,0.9828752279281616,0.01118952501565218,0.6395837664604187
27,25,0.341763973236084,1.0965713262557983,0.10412470996379852,0.017262868583202362
27,26,0.4586477279663086,1.0582994222640991,0.11304408311843872,0.025949576869606972
27,27,0.3895699381828308,1.3088310956954956,0.32603341341018677,0.006122520659118891
27,28,0.4317105710506439,1.2602177858352661,0.32379135489463806,0.014029962942004204
28,11,0.29242265224456787,0.5487282276153564,-0.14688484370708466,0.9936443567276001
28,12,0.46489468216896057,0.5170959830284119,-0.17360839247703552,0.9972230792045593
28,13,0.19411981105804443,0.4730387330055237,-0.12860193848609924,0.9535216093063354
28,14,0.526675820350647,0.3688451647758484,-0.15791550278663635,0.9876428246498108
28,15,0.2123948335647583,0.2779091000556946,-0.19371318817138672,0.9689897894859314
28,16,0.5288634300231934,0.1560717523097992,-0.17541158199310303,0.9938463568687439
28,23,0.33811405301094055,0.9967585206031799,-0.006574658211320639,0.6216230392456055
28,24,0.44286543130874634,0.982922375202179,0.006618948187679052,0.6349499821662903
28,25,0.344159334897995,1.093772053718567,0.07791265845298767,0.016707997769117355
28,26,0.4608024060726166,1.0630890130996704,0.08664391189813614,0.02621595747768879
